date,zscore,exposure,ret,equity
2017-12-22,1.192572686762219,0.0,0.0,95865.80712538697
2017-12-26,1.2377883361159367,0.0,0.0,95865.80712538697
2017-12-27,2.234542428431344,-1.806845962088557,0.0,95865.80712538697
2017-12-28,2.1334035715071376,-1.8193578288165182,-0.0006142602755692266,95806.92056828448
2017-12-29,1.826222342039826,-1.8921691760151362,0.00047647785992892884,95852.57044476322
2018-01-02,1.8273842678161902,-1.897318135782617,-0.0009066845010463703,95765.66240475551
2018-01-03,1.7399259286892381,-1.9306216038416857,-0.000332476401727053,95733.82258191015
2018-01-04,0.9960398201882731,-1.8732583666757783,0.0033982383659493325,96059.148930727
2018-01-05,1.841655541386662,-1.8100597760204764,-0.004735750654108961,95604.23675334516
2018-01-08,1.9151752934492183,-1.8096355525916368,-0.0010067430093976227,95507.98785632494
2018-01-09,1.4633826351812729,-1.792612754037136,0.001715093569426848,95671.79299212621
2018-01-10,1.05880932861512,-1.779510862324683,0.0015892438728587288,95823.83880294434
2018-01-11,1.2485664036941793,-1.780535236644387,-0.001254689814305433,95703.60960843065
2018-01-12,0.6272026201342821,-1.7547676521081208,0.0025810277751246347,95950.6232830097
2018-01-16,0.9290492865010126,-1.9624263386461456,-0.001583460300640118,95798.68928021938
2018-01-17,1.332669898657274,-2.255506440149098,-0.0021775031668292088,95590.08733093362
2018-01-18,1.7245295149548134,-2.2336999192447755,-0.0022223034915794175,95377.6571460977
2018-01-19,0.4003651332231565,0.0,0.004910983364367974,95846.05523367457
2018-01-22,1.2504313414448336,0.0,0.0,95846.05523367457
2018-01-23,2.096277584470197,-1.8913547588989579,0.0,95846.05523367457
2018-01-24,1.8885161732584164,-1.9729216980040538,-2.836475332573706e-05,95843.33658396064
2018-01-25,1.5367940487652292,-2.0558611250782626,0.0009887395424589128,95938.10068072239
2018-01-26,1.5246723525388828,-2.056820370690191,-0.0005143949312566955,95888.75060801784
2018-01-29,0.9931542788299127,-2.0248388760497265,0.0021091095534861645,96090.99048799706
2018-01-30,0.4333605624626688,0.0,0.0018840103100756453,96272.02690478184
2018-01-31,0.04166270155386896,0.0,0.0,96272.02690478184
2018-02-01,-0.7769236587110412,0.0,0.0,96272.02690478184
2018-02-02,-3.6356883827563147,1.2703328682232298,0.0,96272.02690478184
2018-02-05,-3.6160266632737876,1.2292689668781454,-0.005909576388602457,95703.10000770244
2018-02-06,-2.5093447491038052,1.2148743309075458,0.0050425717737870674,96185.68975846519
2018-02-07,-2.23234388667862,1.2157887185962728,-4.624577932780401e-05,96181.24157628213
2018-02-08,-2.497037760672372,1.1854121423861836,-0.005678667035746121,95635.06033028576
2018-02-09,-2.236177106116822,1.219406257908356,-0.0006136490915794037,95576.37396239095
2018-02-12,-1.8339248801882,1.2104910846895978,0.00221180272643348,95787.77004690359
2018-02-13,-2.0743913382960413,1.183738308222842,-0.005675470991748637,95244.12933663811
2018-02-14,-1.5104930628973192,1.1448726837158307,0.005241804491075981,95743.38044154353
2018-02-15,-1.2556301733380406,1.1376750337860988,0.0019978676391822175,95934.66304299362
2018-02-16,-1.4840915715011167,1.129414307255506,-0.004402199921823071,95512.33947684562
2018-02-20,-1.2733915651437997,1.1534149216105298,0.0014793371017142816,95653.63442430526
2018-02-21,-1.1483633798946646,1.1548715259991107,0.000568185472255447,95707.98342975359
2018-02-22,-1.197761978204782,1.1544851711335278,-0.0018611087904235883,95529.86046047875
2018-02-23,-0.8201425543752877,1.124953040847835,0.004434161458767982,95953.4552858941
2018-02-26,-0.6167279149210227,1.120166921376235,0.002126692919012874,96157.51881980544
2018-02-27,-0.6148302622092908,1.123598124645498,-0.0005711485848175755,96102.59858901193
2018-02-28,-0.6770020218913831,1.1277317378627079,-0.0015050359421941491,95957.96072399721
2018-03-01,-1.031609917104265,1.1115800233776145,-0.005696111389580523,95411.37349099634
2018-03-02,-1.1240690340127888,1.1209012052387464,-0.002256926221708455,95196.03706031528
2018-03-05,-1.3207620155823767,1.1311821401955358,-0.0039525852679663034,94819.76660666191
2018-03-06,-1.3184775944966038,1.1574566294299886,-0.0011677785351007113,94709.03811851538
2018-03-07,-1.3033915961022082,1.194541453363151,-0.0007204675499630073,94640.80332986279
2018-03-08,-1.1327811457391663,1.185932227810914,0.0015565430921258949,94788.11581851913
2018-03-09,-1.075438882748815,1.18312830060398,0.00019639153713932133,94806.73140228726
2018-03-12,-1.0035404541462354,1.182900032424436,0.0005446789070800322,94858.37062913128
2018-03-13,-1.069538784440886,1.1834653785928946,-0.0007878757567360806,94783.6340185891
2018-03-14,-1.1340956230857417,1.184411907666866,-0.0005292226464543867,94733.47237295323
2018-03-15,-0.9656828329200029,1.1749302174234832,0.0016158793097110727,94886.55023089774
2018-03-16,-0.8676524215436118,1.1760577824064529,0.000973410208569428,94978.91376754844
2018-03-19,-0.980561719718367,1.6055296729717599,-0.0011094991399861298,94873.53474440653
2018-03-20,-0.4298767892560108,0.0,0.0022228027483815207,95084.41989818506
2018-03-21,-0.9607413614829149,0.0,0.0,95084.41989818506
2018-03-22,-1.1434849864708196,0.0,0.0,95084.41989818506
2018-03-23,-1.7747716505155862,0.0,0.0,95084.41989818506
2018-03-26,-1.1560071728731618,0.0,0.0,95084.41989818506
2018-03-27,-1.5451701826268185,0.0,0.0,95084.41989818506
2018-03-28,-0.8410866006643087,0.0,0.0,95084.41989818506
2018-03-29,-0.8441599769382581,0.0,0.0,95084.41989818506
2018-04-02,-0.16697545586073487,0.0,0.0,95084.41989818506
2018-04-03,0.12922613762179186,0.0,0.0,95084.41989818506
2018-04-04,0.1021112047137258,0.0,0.0,95084.41989818506
2018-04-05,0.3147968967225375,0.0,0.0,95084.41989818506
2018-04-06,0.16994549114325813,0.0,0.0,95084.41989818506
2018-04-09,0.9312904242013126,0.0,0.0,95084.41989818506
2018-04-10,0.5458288495163204,0.0,0.0,95084.41989818506
2018-04-11,1.2138867647130147,0.0,0.0,95084.41989818506
2018-04-12,1.3702168349901551,0.0,0.0,95084.41989818506
2018-04-13,1.3756351854919968,0.0,0.0,95084.41989818506
2018-04-16,2.8902429467892774,-2.0173633879323245,0.0,95084.41989818506
2018-04-17,1.8884749618627117,-2.0725931503514006,0.002713743719870829,95342.45464554131
2018-04-18,1.7696162754695584,-2.0871230346620577,-0.00022034489939309174,95321.44642196455
2018-04-19,1.352828484094913,-2.0784621839231,0.0011782347825558955,95433.75746566245
2018-04-20,2.4706083844867344,-1.9007496803560557,-0.005948072537360486,94866.11055374383
2018-04-23,2.9656529789058643,-1.791085400601906,-0.005341302040650332,94359.40200385456
2018-04-24,1.1960184540730836,-1.5038732577551772,0.008676474348627559,95178.10893489284
2018-04-25,1.3990545631673363,-1.502851037685888,-0.0017089390769173525,95015.45534526689
2018-04-26,2.9119159832479733,-1.2530357331874513,-0.01227544761115286,93849.09810092625
2018-04-27,2.5682301074868827,-1.2540594543303376,-0.000797930908514181,93774.21300481533
2018-04-30,2.0420628932287483,-1.2430911159854316,0.0019648330794446557,93958.46368052608
2018-05-01,1.61726109594916,-1.2350915501880846,0.0021348920526071233,94159.05485791282
2018-05-02,-0.7002503429390926,-0.9042772857690181,0.018500981805354446,95901.08981864844
2018-05-03,-0.48171982165736604,0.0,-0.0023540883013997444,95675.33018501489
2018-05-04,-0.4890238037222216,0.0,0.0,95675.33018501489
2018-05-07,-0.2231565242426305,0.0,0.0,95675.33018501489
2018-05-08,-0.35824919856638976,0.0,0.0,95675.33018501489
2018-05-09,0.10861692472089061,0.0,0.0,95675.33018501489
2018-05-10,-0.6785829160554209,0.0,0.0,95675.33018501489
2018-05-11,-0.31303955473306916,0.0,0.0,95675.33018501489
2018-05-14,-0.28711032074591447,0.0,0.0,95675.33018501489
2018-05-15,-0.3355704214885314,0.0,0.0,95675.33018501489
2018-05-16,-0.6364754579697721,0.0,0.0,95675.33018501489
2018-05-17,-0.6986258094463141,0.0,0.0,95675.33018501489
2018-05-18,-0.4129004071772397,0.0,0.0,95675.33018501489
2018-05-21,-0.22700278917920638,0.0,0.0,95675.33018501489
2018-05-22,-0.37576713811390244,0.0,0.0,95675.33018501489
2018-05-23,-0.11240966493381713,0.0,0.0,95675.33018501489
2018-05-24,0.29282443969683164,0.0,0.0,95675.33018501489
2018-05-25,0.12778167614744287,0.0,0.0,95675.33018501489
2018-05-29,-0.3303950009553127,0.0,0.0,95675.33018501489
2018-05-30,-0.534026443528607,0.0,0.0,95675.33018501489
2018-05-31,0.16994680166463944,0.0,0.0,95675.33018501489
2018-06-01,-1.7000940794218395,0.0,0.0,95675.33018501489
2018-06-04,-1.0273768889265134,0.0,0.0,95675.33018501489
2018-06-05,-1.2348627101983933,0.0,0.0,95675.33018501489
2018-06-06,-0.8147466695774372,0.0,0.0,95675.33018501489
2018-06-07,-0.9986111135788883,0.0,0.0,95675.33018501489
2018-06-08,-0.5463263389002962,0.0,0.0,95675.33018501489
2018-06-11,-0.47626595660383086,0.0,0.0,95675.33018501489
2018-06-12,-0.41161285108296264,0.0,0.0,95675.33018501489
2018-06-13,-0.4461945881703421,0.0,0.0,95675.33018501489
2018-06-14,0.427354756358102,0.0,0.0,95675.33018501489
2018-06-15,0.3582611457981016,0.0,0.0,95675.33018501489
2018-06-18,0.6032659240133971,0.0,0.0,95675.33018501489
2018-06-19,0.19195665322270433,0.0,0.0,95675.33018501489
2018-06-20,-0.7288986136715648,0.0,0.0,95675.33018501489
2018-06-21,-1.402523937110983,0.0,0.0,95675.33018501489
2018-06-22,-0.8111193424838096,0.0,0.0,95675.33018501489
2018-06-25,-1.6931282189080323,0.0,0.0,95675.33018501489
2018-06-26,-0.5984430373421198,0.0,0.0,95675.33018501489
2018-06-27,-0.1524679326185961,0.0,0.0,95675.33018501489
2018-06-28,-0.7713062298197232,0.0,0.0,95675.33018501489
2018-06-29,-0.6958331542812898,0.0,0.0,95675.33018501489
2018-07-02,-1.374876839711419,0.0,0.0,95675.33018501489
2018-07-03,-1.5858423925173946,0.0,0.0,95675.33018501489
2018-07-05,-1.033023880629415,0.0,0.0,95675.33018501489
2018-07-06,-0.6212795040113914,0.0,0.0,95675.33018501489
2018-07-09,0.2694547645667608,0.0,0.0,95675.33018501489
2018-07-10,1.5269888233971534,0.0,0.0,95675.33018501489
2018-07-11,1.7016406805429074,0.0,0.0,95675.33018501489
2018-07-12,1.0228544365479761,0.0,0.0,95675.33018501489
2018-07-13,1.917487185416417,0.0,0.0,95675.33018501489
2018-07-16,1.877720246983435,0.0,0.0,95675.33018501489
2018-07-17,1.575806963565745,0.0,0.0,95675.33018501489
2018-07-18,1.6313164971209446,0.0,0.0,95675.33018501489
2018-07-19,2.0811022613328216,-2.3293776227910534,0.0,95675.33018501489
2018-07-20,2.35437869653398,-2.3378390029652425,-0.0019285541876449574,95490.81512633227
2018-07-23,0.48908820159333166,0.0,0.005702308400399833,96035.33320358818
2018-07-24,-0.6220985567025713,0.0,0.0,96035.33320358818
2018-07-25,-0.5760920475825668,0.0,0.0,96035.33320358818
2018-07-26,2.9122712477627535,-1.199870457850578,0.0,96035.33320358818
2018-07-27,2.905462539809338,-1.1983682876677277,-0.002724101532435763,95773.7232052403
2018-07-30,1.6665071987179694,-1.1453425487036135,0.005361366948240971,96287.20127934287
2018-07-31,1.6650726468619714,-1.1454139954209617,-0.0007530853513384759,96214.68879853802
2018-08-01,1.356709070558298,-1.1451872718754217,0.001180788758760033,96328.29802149892
2018-08-02,1.3930953979186298,-1.1575851537342152,-0.0008541368349574512,96246.02047391
2018-08-03,2.0599589323505065,-1.1334060522549083,-0.005377101371476428,95728.49586522058
2018-08-06,1.7050124465414132,-1.1302536971025021,0.0011897445384289047,95842.38832034824
2018-08-07,1.5592081316681061,-1.147603060919598,0.00014465421379041257,95856.25232567852
2018-08-08,1.5783908132872955,-1.156736019289117,-0.0010444622528241016,95756.13408842716
2018-08-09,0.8909128827152517,-1.1241553395766424,0.0042487721232040395,96162.98008156788
2018-08-10,0.9711586561898379,-1.131603460184073,-0.0010056338449836875,96066.27533416337
2018-08-13,1.2686112835285919,-1.1254345063058797,-0.0026475750620789957,95811.93265928181
2018-08-14,1.0156713454504702,-1.1326012453492966,0.0013134496753845557,95937.77681113113
2018-08-15,1.6380487663095602,-1.1137970807590425,-0.004745873340687164,95482.46827379838
2018-08-16,1.0121469981708344,-1.0882137926263367,0.0037603614911045076,95841.51687057079
2018-08-17,1.4929603884668845,-1.0780321326842275,-0.0035290103007794586,95503.29117029221
2018-08-20,0.6377153755045506,-1.0459661557543205,0.0048996810593582,95971.22683714567
2018-08-21,0.6108343771931688,-1.0555378043083592,-0.0001374051794031431,95958.03989350457
2018-08-22,0.8312717716390917,-1.0537427567508284,-0.0016269748768656933,95801.91857336456
2018-08-23,1.0699478077892153,-1.0578740272522384,-0.001751178131144538,95634.15234863717
2018-08-24,0.8366393226922528,-1.059262720841876,0.0009775504973593319,95727.63956183012
2018-08-27,0.7817713858125098,-1.0591008375123634,-5.850673566746787e-06,95727.07949065974
2018-08-28,0.14698831647877408,0.0,0.0025962962071792548,95975.61534406569
2018-08-29,0.6439006111566621,0.0,0.0,95975.61534406569
2018-08-30,0.7008014510560776,0.0,0.0,95975.61534406569
2018-08-31,0.019332875344353836,0.0,0.0,95975.61534406569
2018-09-04,0.10990021478233551,0.0,0.0,95975.61534406569
2018-09-05,-1.9054553466154085,0.0,0.0,95975.61534406569
2018-09-06,-1.4944935398177528,0.0,0.0,95975.61534406569
2018-09-07,-1.8260805279652024,0.0,0.0,95975.61534406569
2018-09-10,-1.0177932330966215,0.0,0.0,95975.61534406569
2018-09-11,-0.5063294426475824,0.0,0.0,95975.61534406569
2018-09-12,0.46395604482127784,0.0,0.0,95975.61534406569
2018-09-13,-0.5717801637755624,0.0,0.0,95975.61534406569
2018-09-14,-0.8718144240006045,0.0,0.0,95975.61534406569
2018-09-17,-1.8300721064148187,0.0,0.0,95975.61534406569
2018-09-18,-2.2518742770947666,1.4106823543546494,0.0,95975.61534406569
2018-09-19,-1.1606979133745159,1.3769556239450655,0.0030699948873232513,96270.25999247967
2018-09-20,-1.0634123907565405,1.380786327626304,7.059869376974398e-05,96277.05654708401
2018-09-21,-0.4478887185041872,0.0,0.001408223624645072,96412.6361726249
2018-09-24,-1.1240914821754533,0.0,0.0,96412.6361726249
2018-09-25,-1.0125428634977904,0.0,0.0,96412.6361726249
2018-09-26,-1.3497729909521992,0.0,0.0,96412.6361726249
2018-09-27,-0.5053034794819247,0.0,0.0,96412.6361726249
2018-09-28,-0.5752679212489518,0.0,0.0,96412.6361726249
2018-10-01,-0.4688735623919818,0.0,0.0,96412.6361726249
2018-10-02,-0.8303375554134227,0.0,0.0,96412.6361726249
2018-10-03,-1.591788373646106,0.0,0.0,96412.6361726249
2018-10-04,0.027122018624881145,0.0,0.0,96412.6361726249
2018-10-05,0.20265623274210307,0.0,0.0,96412.6361726249
2018-10-08,-0.6052480583637041,0.0,0.0,96412.6361726249
2018-10-09,-1.1380896321386538,0.0,0.0,96412.6361726249
2018-10-10,-0.27565547868458595,0.0,0.0,96412.6361726249
2018-10-11,-1.0531337741271227,0.0,0.0,96412.6361726249
2018-10-12,0.39987192516133524,0.0,0.0,96412.6361726249
2018-10-15,-0.6570688495183774,0.0,0.0,96412.6361726249
2018-10-16,-0.03784109803673177,0.0,0.0,96412.6361726249
2018-10-17,1.6559531694546274,0.0,0.0,96412.6361726249
2018-10-18,-0.34446435531056535,0.0,0.0,96412.6361726249
2018-10-19,1.6353691443032632,0.0,0.0,96412.6361726249
2018-10-22,1.1189952653653843,0.0,0.0,96412.6361726249
2018-10-23,0.5039941380745635,0.0,0.0,96412.6361726249
2018-10-24,-1.4315025378523052,0.0,0.0,96412.6361726249
2018-10-25,1.4741058932906095,0.0,0.0,96412.6361726249
2018-10-26,2.871249414453163,-1.444127145331869,0.0,96412.6361726249
2018-10-29,2.7030376674662095,-1.4804136606999758,-0.0009097319582628436,96324.9265163183
2018-10-30,2.682833488447384,-1.5003571726381963,-0.0012243420584726902,96206.99185750508
2018-10-31,1.8187556126756872,-1.5116653071986135,0.0021321929365255054,96412.12372598801
2018-11-01,3.168167779720438,-1.3724081734486735,-0.0073934642635895016,95699.30413464314
2018-11-02,2.6960074829971923,-1.3790525387421109,-0.00028276660255279243,95672.24356754633
2018-11-05,2.2585802008471783,-1.39967914270199,0.0004960398903081895,95719.70081675112
2018-11-06,2.2080133321668556,-1.3983028646644784,-0.0013171181815884029,95593.62665846918
2018-11-07,1.301082344692622,-1.3461557805143238,0.004450124066315547,96019.03015704842
2018-11-08,1.2768337444695355,-1.361054445971514,-0.00038990899161902697,95981.59147382363
2018-11-09,1.507947464602805,-1.355507045021538,-0.001999784599277103,95789.64896538018
2018-11-12,1.0638005525971934,-1.3392270371145543,0.0021485494638408286,95995.45776430625
2018-11-13,1.3203286296402192,-1.3389749680200467,-0.002169314148616915,95787.2134595752
2018-11-14,1.3005082364592662,-1.3672051052976424,-0.0004177687274578741,95747.19655730145
2018-11-15,1.680168039299317,-1.4043364677923027,-0.003350349219403768,95426.4100120556
2018-11-16,1.151832486659557,-1.3752362313022422,0.0028200354313083816,95695.51586937215
2018-11-19,1.116483916363403,-1.3994823272921233,-0.0002798405305670365,95668.73638543837
2018-11-20,0.9686511558442088,-1.4095387117586673,0.0005835478291494098,95724.56366887357
2018-11-21,1.3179880742338854,-1.4034119491412602,-0.0029892491472735686,95438.41909855323
2018-11-23,1.9504918978080303,-1.3732583402854688,-0.005409342661891617,94922.15998653995
2018-11-26,0.6096896070101852,-1.2156869510625965,0.008990089220381556,95775.51867381028
2018-11-27,0.1432602866758307,0.0,0.002227943249124806,95988.90109407103
2018-11-28,0.24692519389237924,0.0,0.0,95988.90109407103
2018-11-29,0.792882332851792,0.0,0.0,95988.90109407103
2018-11-30,0.837876393050021,0.0,0.0,95988.90109407103
2018-12-03,-0.4264130718292911,0.0,0.0,95988.90109407103
2018-12-04,-1.293711733785603,0.0,0.0,95988.90109407103
2018-12-06,-0.602134916746449,0.0,0.0,95988.90109407103
2018-12-07,-1.0915402751996988,0.0,0.0,95988.90109407103
2018-12-10,-1.318049109017357,0.0,0.0,95988.90109407103
2018-12-11,-2.1172089861405756,1.2360228264544595,0.0,95988.90109407103
2018-12-12,-2.3083238233786476,1.233230620038556,-0.0017912654555133373,95816.95949142853
2018-12-13,-1.7318610920755066,1.2283262801630215,0.001946303300382166,96003.44835591927
2018-12-14,-1.9489142998504458,1.2307272130864255,-0.0016395875137587732,95846.04230071712
2018-12-17,-2.363704991387264,1.3251032728963232,-0.003898772415884425,95472.36039482338
2018-12-18,-1.7356036854751233,1.3075297725227233,0.002541299266609487,95714.98423427623
2018-12-19,-0.8748086513337642,1.258933511016936,0.004660815714421712,96161.09413690097
2018-12-20,-0.8311704068299347,1.264035611583836,-8.692451717274388e-05,96152.73538022231
2018-12-21,-0.9680293299760054,1.2992764341110186,-0.0011849423985829683,96038.79992733055
2018-12-24,-2.2117506117375214,1.1687226277701268,-0.010043211598910199,95074.26193795497
2018-12-26,-0.9544274028983674,1.089786867486714,0.008491832751457021,95881.61666930029
2018-12-27,-0.5975816818352477,1.0878223269841505,0.0021649183811779755,96089.19254364473
2018-12-28,-0.341409717415847,0.0,0.000986503674289914,96183.9848851486
2018-12-31,-0.5508006361632101,0.0,0.0,96183.9848851486
2019-01-02,-0.2678833139212413,0.0,0.0,96183.9848851486
2019-01-03,-0.21222925057090822,0.0,0.0,96183.9848851486
2019-01-04,0.29559112955436584,0.0,0.0,96183.9848851486
2019-01-07,1.3729555531398798,0.0,0.0,96183.9848851486
2019-01-08,1.3732493651989637,0.0,0.0,96183.9848851486
2019-01-09,1.2987328254396382,0.0,0.0,96183.9848851486
2019-01-10,1.00572056921346,0.0,0.0,96183.9848851486
2019-01-11,0.975901745519308,0.0,0.0,96183.9848851486
2019-01-14,0.460913041133448,0.0,0.0,96183.9848851486
2019-01-15,0.22877439814467893,0.0,0.0,96183.9848851486
2019-01-16,-0.2922791871579563,0.0,0.0,96183.9848851486
2019-01-17,-1.0321467753698497,0.0,0.0,96183.9848851486
2019-01-18,-1.2206869513231462,0.0,0.0,96183.9848851486
2019-01-22,-0.36386448382267317,0.0,0.0,96183.9848851486
2019-01-23,-0.6731830756129351,0.0,0.0,96183.9848851486
2019-01-24,-0.7318718344227667,0.0,0.0,96183.9848851486
2019-01-25,-1.3270495100848099,0.0,0.0,96183.9848851486
2019-01-28,-2.0268353463612843,1.25589480152882,0.0,96183.9848851486
2019-01-29,-2.118410470518883,1.2611398649378112,-0.0018986706061484397,96001.36318026495
2019-01-30,-1.9755371221730713,1.2642902517915462,-0.00037578649330953864,95965.2871646425
2019-01-31,-4.008556773413288,0.0,-0.0266193581854238,93410.75281223982
2019-02-01,-2.169560155107074,0.6553434031766078,0.0,93410.75281223982
2019-02-04,-1.7242960903278788,0.6593701296976185,0.0027134138955432845,93664.21484691373
2019-02-05,-1.4272769986651876,0.6574768464094479,0.0018833149120385396,93840.6140594593
2019-02-06,-1.5507920683007916,0.6561978400348061,-0.002744179224659287,93583.09859592807
2019-02-07,-1.6244713908595754,0.6749908271456247,-0.0021864783606608904,93378.48117592446
2019-02-08,-1.8387175672662193,0.6901180364998398,-0.004845271078368423,92926.0371217408
2019-02-11,-1.6453862281834017,0.692302452949727,0.0004827562954839315,92970.89775117568
2019-02-12,-1.471970081338535,0.6932633417783481,0.0006470571559257834,93031.05523585842
2019-02-13,-1.2190862225233565,0.6899681905318847,0.0021906247254504263,93234.85136569284
2019-02-14,-1.0546501667306936,0.6901762482100777,0.0012370018493632544,93350.1830492573
2019-02-15,-0.8706549451723502,0.6881750158574249,0.0017103852960813563,93509.84782973127
2019-02-19,-0.7133759027380147,0.6905416561839689,0.0014242286359603415,93643.02723275466
2019-02-20,-0.6623766004797189,0.7080342265665825,-2.165943439140828e-05,93640.99897775009
2019-02-21,-0.5316180070669364,0.7066633627015841,0.0010477773555041044,93739.11389602577
2019-02-22,-0.5956920285588997,0.7066273062671973,-0.0014398948683808756,93604.1394269603
2019-02-25,-0.4857273833557142,0.0,0.0001996007825273381,93622.82288643773
2019-02-26,-0.2328293664939338,0.0,0.0,93622.82288643773
2019-02-27,-0.22534316232946836,0.0,0.0,93622.82288643773
2019-02-28,0.13702110603649126,0.0,0.0,93622.82288643773
2019-03-01,0.18600145595190126,0.0,0.0,93622.82288643773
2019-03-04,-0.17188019122571996,0.0,0.0,93622.82288643773
2019-03-05,-0.10574315002187379,0.0,0.0,93622.82288643773
2019-03-06,0.38076473041455444,0.0,0.0,93622.82288643773
2019-03-07,0.5806021688568767,0.0,0.0,93622.82288643773
2019-03-08,1.1911216864117156,0.0,0.0,93622.82288643773
2019-03-11,1.9795263865546644,0.0,0.0,93622.82288643773
2019-03-12,2.0892180393127955,-0.6975036379067555,0.0,93622.82288643773
2019-03-13,1.9030649667428121,-0.6987059682108062,0.0004903629485031893,93668.7320499155
2019-03-14,2.3236466437332406,-0.6925011078602789,-0.004140485660652762,93280.89800801131
2019-03-15,2.3676284678309587,-1.2364748737772269,-0.0015486219649229348,93136.44116044838
2019-03-18,2.0741905603800848,-1.8302528852719133,-2.4260239909324294e-05,93134.18164804151
2019-03-19,1.5728265946319004,-1.7850561880401363,0.002513509226869195,93368.27527295078
2019-03-20,1.3677854335613528,-1.7864115656988298,0.0007384825724320588,93437.22611705789
2019-03-21,0.7091565010257977,-1.679024301524268,0.004607463040419016,93867.7346829915
2019-03-22,0.7233291835740985,-1.7142224216128794,-0.000507664442362664,93820.08137180781
2019-03-25,0.7418480803391968,-1.8936504825027585,-0.0005868489209978209,93765.02315828684
2019-03-26,1.0034887641900179,-1.8703432807487055,-0.0023280240727823094,93546.73592718937
2019-03-27,0.6282327971083976,-1.8052089246114174,0.00224113836302208,93756.38710581129
2019-03-28,0.11613737498681877,0.0,0.0025352198033938775,93994.0801550966
2019-03-29,0.7239787797524083,0.0,0.0,93994.0801550966
2019-04-01,0.12442704734492348,0.0,0.0,93994.0801550966
2019-04-02,0.3182690656237789,0.0,0.0,93994.0801550966
2019-04-03,0.7981085010621688,0.0,0.0,93994.0801550966
2019-04-04,1.2222812978444877,0.0,0.0,93994.0801550966
2019-04-05,0.969082900859378,0.0,0.0,93994.0801550966
2019-04-08,0.9929475047146116,0.0,0.0,93994.0801550966
2019-04-09,0.8959502093409677,0.0,0.0,93994.0801550966
2019-04-10,1.137219118532194,0.0,0.0,93994.0801550966
2019-04-11,0.9800911883507649,0.0,0.0,93994.0801550966
2019-04-12,1.0700063887134017,0.0,0.0,93994.0801550966
2019-04-15,1.5085354150105759,0.0,0.0,93994.0801550966
2019-04-16,0.8926128309068986,0.0,0.0,93994.0801550966
2019-04-17,0.5704217830138358,0.0,0.0,93994.0801550966
2019-04-18,0.28848615157584295,0.0,0.0,93994.0801550966
2019-04-22,-0.9090148439938502,0.0,0.0,93994.0801550966
2019-04-23,0.28070657036847557,0.0,0.0,93994.0801550966
2019-04-24,-1.0983312301091592,0.0,0.0,93994.0801550966
2019-04-25,-1.7241314276830266,0.0,0.0,93994.0801550966
2019-04-26,-0.21710321942845154,0.0,0.0,93994.0801550966
2019-04-29,0.9268056765161993,0.0,0.0,93994.0801550966
2019-04-30,-2.8543535752182327,1.0534836020285512,0.0,93994.0801550966
2019-05-01,-1.2749543501056428,1.0183441479101842,0.004702318533740106,94436.07026027175
2019-05-02,-1.8621811785632625,1.010309966270188,-0.0026174805868183944,94188.88567967007
2019-05-03,-1.3432344283779867,1.0315432793500474,0.0016278561737590087,94342.21163872322
2019-05-06,-1.4028467430919807,1.0318151897122059,-0.00049254961076028,94295.74341910229
2019-05-07,-1.3688588140867972,1.0324237040444328,-0.00017918091841386146,94278.84742119395
2019-05-08,-0.9681987750765857,1.0375267801225412,0.0013320446326936747,94404.4310538779
2019-05-09,-1.6306839773158022,1.0301238722556285,-0.003144123936138902,94107.61182252382
2019-05-10,-1.7554197791249642,1.0405867471745243,-0.0009911556226810067,94014.33653392884
2019-05-13,-1.5959262756327386,1.0688942971199744,7.601926065863585e-05,94021.48343428347
2019-05-14,-1.304471013303027,1.0817705126369683,0.0010585844483497046,94121.01311445776
2019-05-15,-0.726650384188436,1.0728565555739777,0.002581775313604158,94364.01242260808
2019-05-16,-0.7347549735085938,1.088969103649037,-0.0002533207618488022,94340.10805909008
2019-05-17,-0.8793438474366005,1.1034544044856314,-0.000952881629091171,94250.2131032341
2019-05-20,-1.5594423460045563,1.0821744591509155,-0.0037618989532175132,93895.65332522051
2019-05-21,-1.8292504560767124,1.077915159056007,-0.002163495949703606,93692.51045955664
2019-05-22,-1.9375975396971046,1.0759388931764096,-0.001581313781074616,93544.35320158345
2019-05-23,-1.0569566776151158,1.0430568850622766,0.004200912246457121,93937.32482053488
2019-05-24,-0.9044120606719398,1.0417425854991094,0.00048311565234794866,93982.70741249538
2019-05-28,-0.8662796312811186,1.0435479545512183,-8.769205660659632e-05,93974.46587559693
2019-05-29,-1.5116081551662925,1.0400458594479574,-0.003440881676162008,93651.11085793847
2019-05-30,-1.641867571301815,1.0452087784840014,-0.001064474584345988,93551.42163063443
2019-05-31,-1.4955152000599714,1.0443977526189172,0.000287783756030838,93578.34421013332
2019-06-03,0.34625997026489835,0.0,0.007637803549477614,94293.07721969571
2019-06-04,0.26237906958823914,0.0,0.0,94293.07721969571
2019-06-05,-0.4052300917900234,0.0,0.0,94293.07721969571
2019-06-06,0.18719104856116087,0.0,0.0,94293.07721969571
2019-06-07,-0.9287281956305674,0.0,0.0,94293.07721969571
2019-06-10,-0.3505429239563285,0.0,0.0,94293.07721969571
2019-06-11,0.6792899123152679,0.0,0.0,94293.07721969571
2019-06-12,1.8443186593468266,0.0,0.0,94293.07721969571
2019-06-13,1.041973229047063,0.0,0.0,94293.07721969571
