date,AAPL,ABBV,AMD,BAC,C,CL,COP,COST,CVX,GOOGL,GS,HD,JNJ,JPM,KO,LOW,MA,META,MRK,MS,MSFT,NVDA,PEP,PFE,PG,SLB,T,TGT,V,VZ,WFC,WMT,XOM
2025-07-17,209.186462227,186.9492608202,160.41,46.0099744489,91.0374359796,85.0890721702,89.8419781598,948.5614494238,145.291502342,183.167175576,692.0442609685,349.6715071167,159.0070910855,285.761987978,69.0839551831,214.3902566673,553.0700429043,699.7757027878,79.4494913496,137.591297917,507.6251966851,172.7739677237,139.9205690606,22.9669643201,151.318608313,33.7615571803,26.1210781861,99.3543378982,347.086639441,38.9688992191,77.9997723958,94.3009994435,108.2301511674
2025-07-18,210.3418583616,184.8590235258,156.99,46.3035302195,91.3894982522,85.206113535,88.7093942308,945.618046073,144.0053970894,184.6438474349,694.4169617386,350.0221135744,159.7095398865,287.1124326952,68.3597431582,214.9591392223,550.1335287549,702.639015639,77.9291134484,137.5229417009,505.9883360743,172.1847385852,137.8040588026,22.8641829501,151.8405709717,32.4469306388,26.0726878968,99.1722122426,346.3325562359,38.8642208574,78.9098186676,94.2613313398,104.4596399007
2025-07-21,211.6366988572,180.551571905,157.0,46.4600932972,90.6071376465,85.0098765162,88.0898611415,942.247053722,143.6598762753,189.6725137651,692.2011337467,354.541041251,160.3534512874,286.8167148739,68.5750494359,216.6755952071,552.1144315201,711.3037794415,77.2956226563,137.1713954464,505.9982564417,171.1560843265,136.3225016219,22.6679639709,151.7720420229,32.6611660752,26.498522443,97.4947390991,348.2078421012,40.4343962838,78.5575426914,94.8761869467,104.7310391692
2025-07-22,213.5490786662,182.7590187673,154.72,46.7438638755,91.9273711686,87.0311178092,90.0065416366,936.3304152299,144.0053970894,190.9097253226,686.7203910588,361.3291718343,163.8364265922,287.2701488666,68.1737968275,222.4821205958,556.2056427588,703.16778073,79.5372054593,136.7514929759,501.2464004868,166.811767797,140.497799131,23.4902149311,154.9929026192,33.4499420001,26.5372346745,102.1245649751,349.1206796652,40.8816583749,80.6124858859,95.0546934132,105.2059878892
2025-07-23,213.3000708786,186.1190263808,158.65,47.1059159926,93.8734931752,87.1194244676,92.000663768,935.9127701598,146.9615196103,189.8022214284,703.4959737761,366.5298342897,164.9779058937,292.5240688249,67.6844643782,225.40499993,559.5204197478,711.9173464811,81.8470103477,138.8705356762,501.841622527,170.5568682535,140.1322200865,23.6957776712,154.9537432199,34.2192419762,26.8566105841,102.9776798881,352.5239762356,40.7674637985,81.9041644653,94.8861039726,106.5532914009
2025-07-24,212.9116187299,186.3925153726,162.12,47.3505458014,93.286722721,86.7858215358,92.5621156302,928.5642057132,149.5625235167,191.737858865,705.1235288498,363.3548980342,165.4266926277,292.31706635,67.6257444843,222.3977594341,560.9239739684,713.1345038604,81.9737085061,139.1537257145,506.8117265634,173.5130008804,139.0258624516,23.6864339103,155.4726052612,34.3166217201,27.0211375679,101.4344045961,351.2142527741,40.9958529514,82.0705170096,95.7984703569,107.3868748686
2025-07-25,213.0311424679,185.855304853,166.47,47.4092569555,93.9517292358,86.2756052871,91.9135419273,930.2347859934,148.6123412778,192.7455876336,714.7319865137,365.5461883946,164.197407226,294.3575193169,67.6942510272,223.6203752423,565.6223966075,711.0194434964,82.5584692373,139.651749575,509.61919052,173.2733144512,138.0060893272,23.5649650184,154.9733229196,34.5405951308,27.0985620308,101.6548724949,354.2603520368,40.9958529514,82.5108619799,96.6612516117,107.0088544589
2025-07-28,213.2004677635,184.1362311903,173.66,47.1939827238,93.4431948421,84.8430750503,93.9173442631,928.7531403878,149.9944245343,192.14693688,709.5061620904,367.3868722974,162.1681106899,294.0223724528,66.6372929369,226.7656530069,565.682122319,715.9579099123,81.9249784452,139.2123167569,508.4188260721,176.5190681801,136.1974351067,23.1086849374,153.808330789,35.056707773,26.7114397161,102.0191238061,352.7025748894,40.3106854926,81.287681507,96.8000899745,108.0169088849
2025-07-29,210.4315011651,186.7734464683,177.44,46.9199973378,92.396787532,85.2257372368,94.8563241017,929.3298883416,150.7142595638,195.3098083615,717.6733511047,367.4940020483,164.0120387924,292.8000721248,67.8997706559,226.8149520314,560.7447968338,698.3689881117,80.5312987024,140.1888341304,508.4882686435,175.2806882959,138.4293913788,23.0991791024,153.3188382971,34.6964027209,26.5275566166,99.8623726216,348.5551172614,40.6437530073,80.8766928681,97.5141158406,109.4126765518
2025-07-30,208.220312011,184.9078608457,179.51,46.9297825302,93.697462039,84.1856810375,93.5785371049,922.3094735929,147.3838228276,196.0880543412,716.4673916224,362.371252139,163.1827589579,295.3531026486,67.2832117699,224.2415429513,556.5540427426,693.5901488931,79.6736496299,141.5364281057,509.1529332551,179.0357756868,137.438479758,22.6333931863,149.6672243079,33.2746584612,26.6146591374,98.8654742963,348.1780756589,40.5390746455,80.0253592589,96.7802559227,108.4627791118
2025-07-31,206.7461859083,184.6246043899,176.31,46.2546042578,91.6339859414,82.2723701049,92.2910699036,934.3714609728,145.5410451522,191.4684660259,709.4473347985,357.9204979403,160.7241881546,292.011491268,66.4415599572,220.435658258,563.8803966883,771.6378716645,76.135847206,140.091182393,529.2515974819,177.6376048498,132.6859521785,22.1390897652,147.3078704972,32.9143534091,26.5275566166,96.3348862399,342.7804274539,40.6913340808,78.9000332239,97.1670199335,108.2107655053
2025-08-01,201.5767842372,190.6804320654,171.7,44.6791882888,89.8052180256,81.938767173,89.7935771372,948.4719540516,145.3106979428,188.7046950468,695.70135761,363.9100249255,163.2510525914,285.2395531603,67.3908649087,223.2259830461,557.3304769923,748.2624639624,77.2761306319,136.777218581,519.9363725515,173.4930270113,133.9943403381,22.3292064656,147.4840877943,32.1840053305,26.8566105841,95.6351403,336.7080732234,40.8055286573,76.1111817457,97.6727882552,106.2721993014
2025-08-04,202.5429344532,192.604622472,176.78,44.8651069435,90.6364761692,81.791589409,89.8806989778,951.3098420425,144.9651771286,194.6014049697,711.8396446659,370.8831978058,166.870615163,290.0597536475,67.4887313986,230.5320984806,567.2051279626,774.5610447147,77.8316533266,139.0094731369,531.3745560922,179.764821909,134.2637143709,22.3672298057,147.5917761425,32.018459766,26.7888641791,95.6543114217,339.4862745054,40.8721421602,75.91547287,98.7636611061,104.0719266599
2025-08-05,202.1146410585,193.932997575,174.31,44.5813363652,90.085255202,81.4972338809,90.2195061361,939.6197350205,146.8847372071,194.232237005,706.8197157639,375.3534301411,166.5779281626,287.2110053023,67.5768112394,234.1309272708,563.4523624225,761.6811252339,78.73803246,138.1244382909,523.5473862626,178.0270952972,134.157888858,23.5269416783,147.3470298965,32.6222141777,26.8759666999,98.1848994781,334.8030209158,40.6056881485,76.2873197337,98.4859843804,103.9459198566
2025-08-06,212.4036428431,191.7353181766,163.12,44.4443436723,90.7841246425,83.0180707761,90.1323842954,964.4437868142,146.6351943969,195.6490437885,710.5748578918,376.7071606304,166.4315846624,287.1912907809,68.0269970927,234.9492910779,566.5282365654,770.1912501891,77.4223208147,138.9504708138,520.7597630406,179.1855797051,135.4566565164,22.7474632066,149.6476446082,31.9989838173,26.6049810796,101.0222254808,337.0950369734,40.3011692779,75.9448292013,102.5023798767,103.2383431922
2025-08-07,219.1567340435,194.2357889587,172.4,43.9550840546,89.7998014869,83.1161892854,89.6386938648,973.2960058453,146.9999108119,196.0780768286,705.6725835734,376.0935993295,167.348670597,282.8442388079,68.9273687993,235.2155058104,558.6543969308,760.0549231616,78.3286999481,138.5767894344,516.692412432,180.5338158694,138.4582528823,23.0326382572,150.264405148,31.9308179966,27.156630378,101.2906211838,329.5045941853,40.8721421602,75.3968443495,102.2643712547,102.695544655
2025-08-08,228.4397443661,193.4446243753,172.76,45.0216700211,91.2762862203,83.0965655836,90.9068006571,976.8110039533,148.7755038845,200.967057983,707.1726795148,377.7297627986,169.1047925994,284.638260257,68.8392889584,237.7691952807,571.6945106114,767.5075179348,78.6405723381,140.7992102698,517.8828565126,182.4612942377,139.6992975337,23.365342483,150.2839848476,32.0087217917,27.1759864938,101.0318110416,334.1580813325,41.0624664543,76.6200248224,102.8693098357,103.5194352917
2025-08-11,226.5373248686,194.0209047509,172.28,45.1684479065,90.862870495,82.8610811611,90.5389528853,984.5380252898,147.2782470232,200.5480024555,705.1823561416,377.4181126141,169.5828480334,285.4268411138,69.2405415668,236.4874206431,570.967847788,764.085509893,77.9973355337,141.4875707055,517.6150065944,181.8221304264,139.3722004938,23.365342483,151.7230927737,31.5218230726,27.234054841,99.6994180877,333.2849323582,41.0910150984,76.3641326393,103.067650354,102.5792306828
2025-08-12,229.0003374244,194.0209047509,174.95,46.4796636819,94.2390989187,83.3712974098,91.5650545645,987.0373582221,148.2284292621,202.8827403945,728.8505365505,385.6671034376,168.5681997654,288.6698798874,69.2013949709,241.4370427053,571.5551506179,788.1592865832,78.2604778628,144.8408693996,525.0255209959,182.920693227,141.2963007284,23.4318833281,151.8307811219,32.0768876123,27.5631088085,101.8561692722,334.7037994415,41.1576286014,78.2242719702,102.7602225506,102.8700156134
2025-08-13,232.6699269813,196.7850970608,184.42,46.2252486807,93.1661866791,84.7155209881,92.8138009477,974.6900560864,149.6009147182,201.5058436613,730.1349324219,396.5553817619,170.1682220342,286.3829954027,68.9567287463,252.7363791263,575.2581447317,778.2624003517,80.6092667999,145.3030542636,516.4344828812,181.3527445026,143.6821850193,23.9166809142,152.1440563167,32.6709040496,27.4856843456,102.0862227318,340.478667514,41.5953744778,76.6593928505,100.1520447344,104.2948617733
2025-08-14,232.1214828899,199.9204530025,180.95,46.6851527213,93.9634884352,83.0573181798,92.5911562437,971.2447604905,148.9194708904,202.4836398921,732.5958741297,389.8743809296,170.4609090346,289.9611810404,68.0661436886,249.5023631175,581.0913558896,780.3076238169,80.6579968608,146.0405833019,518.3193526754,181.7821826882,142.9798884337,23.8691517391,150.5091513939,32.349550895,27.8244163709,101.0107129821,343.4008899122,41.395533969,78.1553779209,100.0132063716,104.0816194909
2025-08-15,230.9348493104,201.883713265,177.51,45.9316929101,92.2212364497,83.4694159191,92.2813896991,967.9089974135,150.2535651449,203.4414810979,716.4379779765,388.9589085124,172.3341058372,286.3435663598,68.4282497011,248.5262424319,579.0407731276,783.4004007642,82.071168628,142.2250997438,516.0277478204,180.2142339638,144.6923376425,23.8976692442,151.1161220838,32.1255774842,27.9405530654,99.8189319081,342.3870576516,42.0997338572,75.8818742942,99.4033092777,104.1785478011
2025-08-18,230.2368295577,201.7665036971,176.14,46.8906417608,92.7429277222,82.6746559933,91.7489784504,975.1879311725,149.0730356966,203.0423805955,716.6732871437,384.4010245627,171.9536127367,287.3687214737,67.6551044313,247.3726452581,581.4696187292,765.5820148675,82.0809146402,142.3726055515,512.9821950476,181.7721957537,143.8745950428,23.831128399,152.4475416616,32.4274546901,27.9889433547,101.6889623738,340.6675186214,42.2424770778,76.2165025337,100.0991324427,104.4035554637
2025-08-19,229.9077631029,201.3953400654,166.55,47.0472048384,92.2704526075,84.2347402922,91.5147257395,976.6815564309,147.5277898334,201.1167206714,707.2805295498,396.5748598984,173.4658289054,286.5111397919,68.6337693298,252.765958541,582.8333558087,749.7290388374,82.7728815055,141.6744113952,505.7105657889,175.410518445,146.3855458489,24.0687742746,155.0712214179,32.4664065876,28.0470117019,102.0862227318,340.3792721944,42.7658688866,76.305080597,100.6856119674,105.0883613935
2025-08-20,225.3706347106,204.2865094072,165.2,47.311405032,91.7093884088,84.430977311,92.6176655868,990.3432487939,148.7118944624,198.8717803454,706.5942111453,391.2573286238,174.4804771735,288.0685869841,69.1916083219,253.5350233236,589.9705783347,745.9777997013,82.5097391764,141.7235799978,501.692817017,175.1708320158,145.0098141812,24.1258092847,156.1578947498,32.4858825364,28.337353438,95.6234749564,341.8503229254,42.8800634631,76.9251270407,101.9579743262,106.1742679393
2025-08-21,224.2637748171,204.628370647,163.71,47.2233383008,91.1384809786,84.6566498825,92.510299761,965.5590270071,150.9733401881,199.3008133855,701.9566596402,387.3227450432,174.5682832736,287.3095779094,69.152461726,252.0659123928,589.2140526555,737.3778844477,83.893672907,141.6449102337,501.04799314,174.7513807647,143.3262264759,24.4680193455,155.3942864625,32.9240913835,28.4922023638,94.0441228014,341.6117741582,42.851514819,76.6003408083,97.3754817685,106.859073869
2025-08-22,227.1156840923,205.7027916862,167.76,48.417131768,93.7666238041,84.3230469506,94.4624056854,954.4663700884,153.5259591832,205.6265563485,727.3896588036,402.0189990606,174.9195076741,292.011491268,68.6337693298,260.0326347559,596.2218694731,753.0313264812,85.1509084791,145.5587309969,504.0190654458,177.7574480644,143.9611795533,24.6011010358,155.3355473635,34.6769267722,27.8437724867,96.1563851927,347.923376957,42.2900581513,77.8502757026,96.2522243736,108.864576949
2025-08-25,226.5173814471,202.7237151684,163.36,48.417131768,93.5106997836,82.4784189745,95.8288798326,937.5784471674,153.5453707345,208.0211593629,724.3502487262,398.2305015041,174.0609591396,290.6906183329,67.4593714516,255.2407695721,590.498155453,751.5447982065,83.1432299686,145.194883338,501.0678665334,179.5750701526,142.5758273844,23.8976692442,152.8685052046,34.7158786697,27.8147383131,94.1119477405,346.710754057,42.0902176425,78.9230544702,95.4967592231,109.3145922743
2025-08-26,228.6612992589,203.5148797518,166.62,49.1705915793,94.2194124556,82.556913782,94.7259399852,937.3394671261,152.7300855802,206.6741951673,734.3116701411,396.9059882196,173.4560726721,294.3082330134,67.2636384719,254.7083401073,588.9054698127,752.3429341929,82.8313575786,146.4929344454,498.8619198715,181.5325093245,141.4213672436,23.6885408737,152.6922879075,34.3945255151,27.6405332714,93.123641484,349.0564836012,41.8332798455,80.2221993998,95.4768785613,109.070018728
2025-08-27,229.8379611276,203.221855832,167.13,49.2977990799,95.3513840846,82.8610811611,95.5555850031,945.4847035349,154.5547714018,207.0134305944,735.0175976429,397.5877229984,173.7509155629,295.0080985238,67.3615049618,255.043573474,587.9598127137,745.638591907,81.9347244574,146.8961169863,503.5321673087,181.3627314371,142.0370793187,23.831128399,153.6614830414,35.0372318243,28.1244361649,94.9161577336,348.2315024479,42.1282825013,81.1965580969,95.506699554,110.3026694016
2025-08-28,231.9021052533,203.0851113361,168.58,49.4054361958,95.3021679268,81.8504605146,96.0924141324,940.9440827496,154.632417607,211.1640758193,736.5373026816,396.8183366052,172.4339506506,296.7725481908,66.9015324595,253.9294155198,587.7806355791,749.3599009437,81.0965674093,147.6828146271,506.4138093445,179.9345997964,141.4021262413,23.384354153,152.3790127128,35.5241305434,28.0082994704,93.8018908757,347.7444653816,41.8047312014,80.6847737307,95.5365205468,110.8896459128
2025-08-29,231.4832934017,205.5074424063,162.63,49.6500660046,95.0560871379,82.4882308255,96.5999616727,939.3110524671,155.8747568898,212.4312199144,734.6058066002,396.1560799629,174.1243832246,297.1175523157,67.5180913455,254.4421253749,592.5686467855,736.9788164545,81.9834545183,147.9778262425,503.4824838254,173.9524260006,143.0087499372,23.5364475134,153.7398018401,35.8746976211,28.3470314958,92.9976808827,349.6528555191,42.0902176425,80.8816138716,96.4013293375,111.809242447
2025-09-02,229.0701393997,206.9920969332,162.32,49.3369398493,93.2941486894,82.8022100554,96.619482732,934.8301766921,157.0685672944,210.8747279551,720.4114776971,395.7080828225,174.9990838007,295.4221034736,67.5865978884,255.1125921084,589.1642812292,733.3971812154,83.3089121757,146.3749297992,501.9224224474,170.5568682535,144.5768916284,23.7455758838,154.6698375746,34.9593280292,28.1437922806,89.567676816,347.9531955529,41.6810204102,80.4879335899,97.2661381283,112.2005601212
2025-09-03,237.7953863079,206.9334921492,162.13,48.9846729246,93.5402294783,82.2331227011,92.3834128759,945.7435985797,153.4094898755,230.1413047084,720.1256196844,397.0715523801,174.9401152226,295.2348155201,67.5180913455,257.0253942599,590.5678354498,735.3326609825,82.0419305914,146.0602507429,502.1509664709,170.3970773007,142.999129436,23.5649650184,154.8460548717,34.3604426048,28.1050800491,89.4804733227,348.7483581102,41.623923122,79.2379986956,98.8466507458,109.4809022858
2025-09-04,239.1016804164,208.0469830444,161.79,49.5326436964,95.5580919473,82.095756788,93.4765921936,951.8375896338,153.0503761765,231.7776167682,738.2036746902,403.1876872528,175.687050546,299.483294886,66.7938793206,260.8608583679,592.9170467693,746.9056327855,81.915232433,148.026994845,504.7543809998,171.4357184939,141.3155417307,23.3273191429,155.844619555,35.3519868057,28.627695174,89.8292872956,348.8676324938,42.042636569,80.5371436251,100.327760054,109.9602664367
2025-09-05,239.0119350197,207.6172146287,151.14,48.9748877322,93.9044290458,83.5282870248,90.7241228401,959.3853759393,149.1389485908,234.4715451594,727.6663569142,410.2977521304,175.3627233661,290.178040776,66.5100665001,266.1851530165,581.5492530112,750.6967787209,82.5584692373,145.6275670404,491.8664854123,166.8017808625,142.203032964,23.6505175336,156.6571770915,35.1654586887,28.6373732319,90.2749940388,341.1446161558,42.2329608631,77.712487604,99.910266155,106.859073869
2025-09-08,237.2070553735,204.9116271028,151.41,48.6698402097,94.367060929,82.6059730367,89.2112407486,967.7198048808,149.4689449628,233.7232317174,731.2543678314,411.2673064319,175.0678804753,288.7290234516,65.9913741039,269.1923935125,583.9183729012,750.5471282235,81.9542164817,146.3159274762,495.0462283483,168.0900954195,137.6568877746,23.3368249779,155.668402258,35.1261896114,27.969587239,88.6568847756,340.2301792149,41.2242421043,77.8896437308,101.6697047293,107.465616264
2025-09-09,233.687041478,205.5269773343,155.82,49.4865803507,95.8140159677,82.6942796951,89.6602251112,975.0883561553,150.2939358928,239.3056657684,753.00914831,406.7623066472,173.917993201,293.5985102423,66.4122000102,265.2583313555,581.3302587356,763.9159059959,82.4610091155,149.6888936113,495.2548989785,170.5368943844,139.0071317518,23.4889183383,156.1089455006,35.1261896114,28.4728462481,88.0852174312,341.9099601172,41.462147472,79.4840488716,101.6796450602,108.2482516123
2025-09-10,226.1484281493,206.7186079414,159.54,49.3291364681,95.6466810313,81.634599794,92.0613153983,952.2259322009,153.147433933,238.8462883689,758.5883081427,404.6958828329,172.7681059268,296.2501133732,66.3730534143,262.8130997391,576.7313789491,750.2278738289,81.8957404086,151.5573005083,497.2024915268,177.0983103841,138.5797163921,23.355836648,154.043287185,35.4992458454,28.259928975,87.9592568299,336.0754548528,41.3860177543,79.0313165477,99.8108628458,110.0580958552
2025-09-11,229.379262433,215.0990920471,155.67,49.9392315131,97.270814238,82.4784189745,91.8758653355,960.2218060839,153.5938996128,240.0446641938,773.5219250095,414.6754367038,175.4315200406,301.1984582496,66.1773204346,268.5810856084,586.03863566,749.1503902473,82.9872937736,153.8780585488,497.838440114,176.9485063658,140.1048121073,23.6315058636,155.2963879642,35.3716213443,28.5405926532,88.6762633297,341.4129835189,42.0045717102,79.9663072167,102.0374969736,109.7059099485
2025-09-12,233.4078335769,213.2628088165,158.57,49.7719473879,97.8810945945,81.7130946015,90.2165752997,963.7865917005,152.487441189,240.4740821977,768.9186252889,413.9605128249,174.9990838007,302.5291884454,65.5803348465,268.0190767288,577.7566703301,753.8294624676,80.7067269218,153.7895550642,506.672163458,177.5976937516,139.424833126,22.6904281964,154.5817289261,34.9200269558,28.6180171161,87.1647361139,337.3775335405,41.8427960602,80.1729893646,102.8724847715,109.7254758322
2025-09-15,236.0303935047,212.549783945,161.16,49.7817876305,98.225607699,80.5847317437,90.1189700035,956.0197403571,152.681556702,251.2694510871,775.5229310979,413.9800997805,174.3504294409,304.4907833266,65.296522026,268.2754316564,580.2950130694,762.9182360129,79.7516177274,154.0353980769,512.0975998426,177.5277812639,136.6174913317,22.7854865467,153.5342149935,34.1346454105,28.6664074055,85.8082373304,336.9998313257,41.7476339131,80.1237793293,103.0712913901,109.9113517274
2025-09-16,237.4762915638,211.231176306,160.46,49.8506693292,99.0622823813,79.9469614328,92.27604705,948.0238664741,154.8459446712,250.8200601527,774.3104988375,412.7461215786,173.426588383,304.7766438872,65.3261081257,266.7274422863,583.7391957667,777.18491677,79.8205218652,153.2191992746,505.817607544,174.6613692682,136.0249382194,22.7189457015,154.7285766736,34.5960570684,28.3857437273,86.9321934653,337.9739054585,41.623923122,80.1040953153,102.802902455,112.1907771793
2025-09-17,238.313915267,215.6753724227,159.16,50.5788472862,100.1647243156,80.6730384022,91.5732889172,958.9372883618,155.3797623318,249.1922663239,782.8763820436,408.3880239608,174.1538675137,307.3001026289,66.1150707842,264.1934724258,595.8933780598,773.9075708758,79.8697391064,154.7925945563,506.7914038181,170.0771075748,137.1906164731,22.8615332268,156.9606624365,34.1542799491,28.5889829425,86.1667405803,344.1065966818,42.0711852131,81.1768740828,103.6478305839,112.7875366324
2025-09-18,237.2070553735,216.8279331738,157.92,51.2971850006,100.8045343667,79.9960206875,91.24143091,948.3126340241,154.1665403759,251.6888826258,792.8222694486,408.8581108949,171.16612622,308.758977214,65.5430728568,263.8187998394,583.3708872124,778.4320042488,80.2536335882,156.5921654097,505.2313424402,176.0196690292,136.7049172007,22.9565915771,154.0139176355,34.1051936026,28.259928975,86.6415151545,336.1350920446,41.557309619,82.1807588011,102.9818284117,111.4570565403
2025-09-19,244.8054989667,217.2967714455,157.39,51.4152679125,101.0703016187,79.6427940538,89.7187882889,947.1177338174,151.6139213808,254.3752417666,793.5024143752,407.10507837,173.1612297813,310.286852624,65.5134867571,261.4820260769,581.4895272997,776.5663613806,80.2339466917,157.2510246839,514.6513308881,176.4491314537,137.7054577018,22.8425215568,152.7608168564,33.8008582538,28.0760458755,85.3915984183,339.5443515092,41.3765015396,83.3027476039,101.7194063839,110.3711499945
2025-09-22,255.3555689425,217.4139810134,159.79,51.0905399047,101.8676033748,77.8668490343,89.8066330556,939.2513074568,151.4586289705,252.1882058862,794.0544160548,403.4912850644,171.2152667018,307.9802536179,65.296522026,256.7394599177,581.818018713,763.9009409462,79.1413239359,158.0377223247,511.1933604452,183.3804552341,136.9963367642,22.8520273918,149.8532314548,33.3001775187,27.9889433547,83.8703819255,342.2777228,41.071982669,83.8145319701,102.2064825994,109.5885146462
2025-09-23,253.7102366684,217.4335159414,160.9,50.8740545661,101.3852850285,78.6419852583,91.2316703804,939.5898625153,152.7883202341,251.3193834131,794.8035611913,402.423795985,173.5445255393,308.2759714392,65.7896236876,256.1675912332,567.3643965266,754.1570008766,78.7082122129,158.0868909273,506.0064047808,178.2069311444,137.8414534981,22.937579907,149.2952100141,33.8597618697,27.8631286024,84.3451564997,336.6519477069,41.2527907484,83.0370134138,101.9082726715,111.476622424
2025-09-24,251.5962339889,214.8744403753,160.88,50.8740545661,100.0564487684,79.6035466501,93.3399447789,941.252765303,154.4965367479,246.8055011393,781.1119481035,401.3073395166,173.6526345993,308.9462651675,65.5332108235,253.7223596168,566.2096994374,759.4083456272,78.4227522136,155.2547794203,506.9205808749,176.7487564009,138.1037311052,22.8995565669,149.2168912154,33.9775691015,27.4082598826,85.5660054048,336.632068643,41.0910150984,82.7811212307,102.117019621,112.0733818771
2025-09-25,256.1433340919,213.4581580964,161.27,51.021658206,100.50923742,78.2004519661,94.4916872743,939.3010949654,155.9912261976,245.4573283363,783.4086693774,399.0352526687,174.6747566208,308.9758369496,65.0696952617,251.9475947339,564.7066023643,747.6776800721,76.3851584257,156.3069875149,503.8203315123,177.4678562744,135.9180843795,22.4337706509,148.9525652698,33.9579345628,27.3889037669,84.4323599929,332.9047441555,41.2527907484,82.9878033786,102.4351102107,113.081024888
2025-09-26,254.7373228759,215.4800231429,159.46,51.3759069419,101.7987007539,78.0925216058,96.1216957212,912.0573702532,155.4477027613,246.2063132268,791.0479783357,401.620730806,176.6207197003,311.5485819949,64.7639722315,253.5153037138,562.5465224645,742.5261707731,77.3301294578,157.4476990941,508.2222881393,177.9672311865,136.4232116228,22.5858640112,149.2952100141,34.8709406092,27.3985818247,85.1202986616,335.3299899554,41.5002123308,83.6669018645,102.5444538509,114.6756444102
2025-09-29,253.7102366684,217.970726461,161.36,51.5825520378,101.5427767334,78.8872815317,93.5546764305,912.9734604117,151.5071578487,243.7196833902,792.6349831645,398.3986766121,178.4978861052,311.1838633486,65.128867461,249.7685778499,565.5427623255,742.1767466927,77.3498163543,158.4802397477,511.3424108953,181.6226555434,136.1609340157,22.6714165264,150.3035645473,34.4684325672,27.1663084359,86.0698478101,338.103119374,41.1576286014,83.312589611,102.4649312035,111.7407618541
2025-09-30,253.9096708835,226.1558612869,161.79,50.7658118968,99.9088002951,78.4359363886,92.3248496981,921.6962319204,150.7209900213,242.7709691954,784.9759598605,396.8219266875,182.2325627223,310.9275745702,65.4050043915,247.7867570641,566.2096994374,733.1715889645,82.6160611684,156.3168212354,514.6712042814,186.3467422122,136.4232116228,24.2208676349,150.4210427454,33.7419546379,27.3308354197,86.9128149112,339.3157422739,41.8237636308,82.4957030265,102.4450505416,110.3026694016
2025-10-01,254.7273511651,238.6972850535,164.01,49.8703498145,97.1625386909,77.5234342515,93.1740157753,913.4414629926,150.0318799504,244.5685329328,774.2907844918,388.8206553308,182.851732793,306.2749475151,65.8586579202,244.5133018357,571.1470249225,716.1596280233,88.7189990839,154.2812410897,516.4200628962,187.0059170962,139.0459876936,25.8653770936,149.960919803,34.4487980286,26.6630494268,86.3702153978,345.7267403924,41.7095690543,79.5923109491,101.3516141396,109.5591658207
2025-10-02,256.4025985715,231.0591282112,169.73,49.6735449612,95.8140159677,76.8366046859,91.1438256138,912.8738853944,148.8574810971,245.3574636842,768.2483375351,386.8521662944,182.7829361185,303.1600531308,65.1880396604,243.8625547119,574.6907504723,725.8536503671,88.1087052923,152.7176795285,512.4751943162,188.6538543062,138.2397269014,25.7418012384,148.8546667714,33.4867056357,26.1404343019,86.7287186477,343.8581083826,41.300371822,79.2281566885,101.0931655354,108.8743598909
2025-10-03,257.2900808285,228.4707502531,164.67,49.8309888439,96.20774523,76.5324373068,91.9051469244,911.489792655,149.0321850587,245.0179238671,778.6969407554,386.9011336834,185.3972097505,305.6046537869,65.7304514882,242.8962938313,577.7964874711,709.3907844094,87.7937149483,154.9696015254,514.0750024809,187.3854420294,137.9191653817,26.017470454,149.0700434679,33.6339646754,26.1888245912,86.2636333506,347.7245863176,41.557309619,79.3954708082,101.4609577798,110.8015994361
2025-10-06,255.9638432984,224.8372536479,203.71,49.5849827773,96.5128854082,75.9927855053,92.637186646,907.0686618903,149.4883565141,250.0910481926,785.399818293,381.2894709081,184.9254611252,306.245375733,65.1880396604,238.2819051358,576.1639846897,714.4823924376,87.4098204665,155.461287551,525.2239761503,185.3080423949,135.7043766997,25.123921962,147.2491313982,33.9579345628,25.0371357049,86.1958084114,347.1679725275,39.4351937397,79.4151548223,102.0871986282,111.7211959704
2025-10-07,255.7544373726,227.4158641419,211.51,49.4865803507,96.2668046193,77.6215527608,92.949523594,910.9122575551,150.3521705467,245.4273689407,778.3716540514,378.8215145043,185.6429121595,304.7695182718,65.8685199534,236.5268598627,577.1892760707,711.906637788,86.2384501247,153.3765388027,520.6630323764,184.8086674828,136.7632011134,24.9718286016,149.3343694134,33.7812237152,25.3177993831,86.4961759991,350.288985565,39.3971288809,79.8580451392,102.6239764983,111.7798936215
2025-10-08,257.3299676715,225.8628373671,235.56,49.0437694308,95.1840491481,76.5324373068,91.5049652098,910.9122575551,149.216594796,244.288911907,765.4193289273,375.8638842109,186.4291598684,301.1442576625,65.2077637269,234.2591047346,573.8048190849,716.658805281,85.0473928863,153.0618597464,521.5275249872,188.8735792676,134.8689739512,24.4109843354,147.5232471936,33.3492638653,25.4049019039,87.5716857489,349.2353951765,39.3209991632,78.4703221463,102.2860052468,111.545103017
